p_k,country_id,ext_int,imp_exp,month,trade_value
3875,EU,INTRA,EXPORT,d2022_12,329492792735
3876,FI,EXTRA,IMPORT,d2022_12,2268138877
3877,FI,EXTRA,EXPORT,d2022_12,2897841923
3878,FI,INTRA,IMPORT,d2022_12,5007043141
3879,FI,INTRA,EXPORT,d2022_12,3908413639
3880,FI,WORLD,IMPORT,d2022_12,7275182018
3881,FI,WORLD,EXPORT,d2022_12,6806255562
3882,FR,EXTRA,IMPORT,d2022_12,24609730777
3883,FR,EXTRA,EXPORT,d2022_12,25265795607
3884,FR,INTRA,IMPORT,d2022_12,42527428391
3885,FR,INTRA,EXPORT,d2022_12,26300295152
3886,FR,WORLD,IMPORT,d2022_12,67137159168
3887,FR,WORLD,EXPORT,d2022_12,51566090759
3888,GR,EXTRA,IMPORT,d2022_12,3902293004
3889,GR,EXTRA,EXPORT,d2022_12,2072158715
3890,GR,INTRA,IMPORT,d2022_12,3568502956
3891,GR,INTRA,EXPORT,d2022_12,2454929750
3892,GR,WORLD,IMPORT,d2022_12,7470795960
3893,GR,WORLD,EXPORT,d2022_12,4527088465
3894,HR,EXTRA,IMPORT,d2022_12,986314169
3895,HR,EXTRA,EXPORT,d2022_12,629187760
3896,HR,INTRA,IMPORT,d2022_12,2475932110
3897,HR,INTRA,EXPORT,d2022_12,1351868735
3898,HR,WORLD,IMPORT,d2022_12,3462246279
3899,HR,WORLD,EXPORT,d2022_12,1981056495
3900,HU,EXTRA,IMPORT,d2022_12,3838766853
3901,HU,EXTRA,EXPORT,d2022_12,2692422863
3902,HU,INTRA,IMPORT,d2022_12,7794476074
3903,HU,INTRA,EXPORT,d2022_12,8467705461
3904,HU,WORLD,IMPORT,d2022_12,11633242927
3905,HU,WORLD,EXPORT,d2022_12,11160128324
3906,IE,EXTRA,IMPORT,d2022_12,6998577017
3907,IE,EXTRA,EXPORT,d2022_12,8474840954
3908,IE,INTRA,IMPORT,d2022_12,4245217673
3909,IE,INTRA,EXPORT,d2022_12,5978757568
3910,IE,WORLD,IMPORT,d2022_12,11243794690
3911,IE,WORLD,EXPORT,d2022_12,14453598522
3912,IT,EXTRA,IMPORT,d2022_12,23587249541
3913,IT,EXTRA,EXPORT,d2022_12,27587092996
3914,IT,INTRA,IMPORT,d2022_12,27016371488
3915,IT,INTRA,EXPORT,d2022_12,24376634857
3916,IT,WORLD,IMPORT,d2022_12,50603621029
3917,IT,WORLD,EXPORT,d2022_12,51963727853
3918,LT,EXTRA,IMPORT,d2022_12,1624198775
3919,LT,EXTRA,EXPORT,d2022_12,1616624192
3920,LT,INTRA,IMPORT,d2022_12,2937377161
3921,LT,INTRA,EXPORT,d2022_12,1996033308
3922,LT,WORLD,IMPORT,d2022_12,4561575936
3923,LT,WORLD,EXPORT,d2022_12,3612657500
3924,LU,EXTRA,IMPORT,d2022_12,218289014
3925,LU,EXTRA,EXPORT,d2022_12,295872117
3926,LU,INTRA,IMPORT,d2022_12,1862387675
3927,LU,INTRA,EXPORT,d2022_12,968799029
3928,LU,WORLD,IMPORT,d2022_12,2080676689
3929,LU,WORLD,EXPORT,d2022_12,1264671146
3930,LV,EXTRA,IMPORT,d2022_12,796886491
3931,LV,EXTRA,EXPORT,d2022_12,738261732
3932,LV,INTRA,IMPORT,d2022_12,1744166926
3933,LV,INTRA,EXPORT,d2022_12,1160472525
3934,LV,WORLD,IMPORT,d2022_12,2541053417
3935,LV,WORLD,EXPORT,d2022_12,1898734257
3936,MT,EXTRA,IMPORT,d2022_12,321565990
3937,MT,EXTRA,EXPORT,d2022_12,163161891
3938,MT,INTRA,IMPORT,d2022_12,326498038
3939,MT,INTRA,EXPORT,d2022_12,117426414
3940,MT,WORLD,IMPORT,d2022_12,648064028
3941,MT,WORLD,EXPORT,d2022_12,280588305
3942,NL,EXTRA,IMPORT,d2022_12,41638739129
3943,NL,EXTRA,EXPORT,d2022_12,23184763355
3944,NL,INTRA,IMPORT,d2022_12,27663559206
3945,NL,INTRA,EXPORT,d2022_12,52757697425
3946,NL,WORLD,IMPORT,d2022_12,69302298335
3947,NL,WORLD,EXPORT,d2022_12,75942460780
3948,PL,EXTRA,IMPORT,d2022_12,11209231689
3949,PL,EXTRA,EXPORT,d2022_12,7427578288
3950,PL,INTRA,IMPORT,d2022_12,18483929635
3951,PL,INTRA,EXPORT,d2022_12,19217488849
3952,PL,WORLD,IMPORT,d2022_12,29693161324
3953,PL,WORLD,EXPORT,d2022_12,26645067137
3954,PT,EXTRA,IMPORT,d2022_12,2271108455
3955,PT,EXTRA,EXPORT,d2022_12,1720587164
3956,PT,INTRA,IMPORT,d2022_12,6368032087
3957,PT,INTRA,EXPORT,d2022_12,4060413666
3958,PT,WORLD,IMPORT,d2022_12,8639140542
3959,PT,WORLD,EXPORT,d2022_12,5781000830
3960,RO,EXTRA,IMPORT,d2022_12,2621374166
3961,RO,EXTRA,EXPORT,d2022_12,2145715597
3962,RO,INTRA,IMPORT,d2022_12,7180342195
3963,RO,INTRA,EXPORT,d2022_12,4567184266
3964,RO,WORLD,IMPORT,d2022_12,9801716361
3965,RO,WORLD,EXPORT,d2022_12,6712899863
3966,SE,EXTRA,IMPORT,d2022_12,5459732019
3967,SE,EXTRA,EXPORT,d2022_12,7513308277
3968,SE,INTRA,IMPORT,d2022_12,10375454693
3969,SE,INTRA,EXPORT,d2022_12,8074487325
3970,SE,WORLD,IMPORT,d2022_12,15835186712
3971,SE,WORLD,EXPORT,d2022_12,15587795602
3972,SI,EXTRA,IMPORT,d2022_12,2535132109
3973,SI,EXTRA,EXPORT,d2022_12,2005451783
3974,SI,INTRA,IMPORT,d2022_12,2821509062
3975,SI,INTRA,EXPORT,d2022_12,3177172241
3976,SI,WORLD,IMPORT,d2022_12,5356641171
3977,SI,WORLD,EXPORT,d2022_12,5182624024
3978,SK,EXTRA,IMPORT,d2022_12,1952488049
3979,SK,EXTRA,EXPORT,d2022_12,1591319354
3980,SK,INTRA,IMPORT,d2022_12,6268118557
3981,SK,INTRA,EXPORT,d2022_12,6004126211
3982,SK,WORLD,IMPORT,d2022_12,8220606606
3983,SK,WORLD,EXPORT,d2022_12,7595445565
3984,AT,EXTRA,IMPORT,d2023_01,5529880696
3985,AT,EXTRA,EXPORT,d2023_01,4724686327
3986,AT,INTRA,IMPORT,d2023_01,12745728180
3987,AT,INTRA,EXPORT,d2023_01,11509643949
3988,AT,WORLD,IMPORT,d2023_01,18275608876
3989,AT,WORLD,EXPORT,d2023_01,16234330276
3990,BE,EXTRA,IMPORT,d2023_01,20856187384
3991,BE,EXTRA,EXPORT,d2023_01,14835681978
3992,BE,INTRA,IMPORT,d2023_01,26317587654
3993,BE,INTRA,EXPORT,d2023_01,31730692664
3994,BE,WORLD,IMPORT,d2023_01,47173775038
3995,BE,WORLD,EXPORT,d2023_01,46566374642
3996,BG,EXTRA,IMPORT,d2023_01,1810703750
3997,BG,EXTRA,EXPORT,d2023_01,1382749524
3998,BG,INTRA,IMPORT,d2023_01,2351878266
3999,BG,INTRA,EXPORT,d2023_01,2525394169
4000,BG,WORLD,IMPORT,d2023_01,4162582016
4001,BG,WORLD,EXPORT,d2023_01,3908143693
4002,CY,EXTRA,IMPORT,d2023_01,1197914268
4003,CY,EXTRA,EXPORT,d2023_01,242068023
4004,CY,INTRA,IMPORT,d2023_01,515467837
4005,CY,INTRA,EXPORT,d2023_01,67847479
4006,CY,WORLD,IMPORT,d2023_01,1713382105
4007,CY,WORLD,EXPORT,d2023_01,309915502
4008,CZ,EXTRA,IMPORT,d2023_01,5204271477
4009,CZ,EXTRA,EXPORT,d2023_01,3425500644
4010,CZ,INTRA,IMPORT,d2023_01,12704498459
4011,CZ,INTRA,EXPORT,d2023_01,16923297395
4012,CZ,WORLD,IMPORT,d2023_01,17908769936
4013,CZ,WORLD,EXPORT,d2023_01,20348798039
4014,DE,EXTRA,IMPORT,d2023_01,45412931369
4015,DE,EXTRA,EXPORT,d2023_01,54936160057
4016,DE,INTRA,IMPORT,d2023_01,70883509228
4017,DE,INTRA,EXPORT,d2023_01,71338815716
4018,DE,WORLD,IMPORT,d2023_01,116296440597
4019,DE,WORLD,EXPORT,d2023_01,126274975773
4020,DK,EXTRA,IMPORT,d2023_01,3218188604
4021,DK,EXTRA,EXPORT,d2023_01,4875148166
4022,DK,INTRA,IMPORT,d2023_01,6345824653
4023,DK,INTRA,EXPORT,d2023_01,6187090165
4024,DK,WORLD,IMPORT,d2023_01,9564013257
4025,DK,WORLD,EXPORT,d2023_01,11062238331
4026,EE,EXTRA,IMPORT,d2023_01,370897998
4027,EE,EXTRA,EXPORT,d2023_01,355163633
4028,EE,INTRA,IMPORT,d2023_01,1400910854
4029,EE,INTRA,EXPORT,d2023_01,1141816089
4030,EE,WORLD,IMPORT,d2023_01,1771808852
4031,EE,WORLD,EXPORT,d2023_01,1496979722
4032,ES,EXTRA,IMPORT,d2023_01,17491441796
4033,ES,EXTRA,EXPORT,d2023_01,10922415454
4034,ES,INTRA,IMPORT,d2023_01,18448332089
4035,ES,INTRA,EXPORT,d2023_01,20998362224
4036,ES,WORLD,IMPORT,d2023_01,35939773885
4037,ES,WORLD,EXPORT,d2023_01,31920777678
4038,EU,EXTRA,IMPORT,d2023_01,236843252196
4039,EU,EXTRA,EXPORT,d2023_01,198879332235
4040,EU,INTRA,IMPORT,d2023_01,328123284664
4041,EU,INTRA,EXPORT,d2023_01,350560631917
4042,FI,EXTRA,IMPORT,d2023_01,2064144043
4043,FI,EXTRA,EXPORT,d2023_01,2740833322
4044,FI,INTRA,IMPORT,d2023_01,4522919552
4045,FI,INTRA,EXPORT,d2023_01,3556918984
4046,FI,WORLD,IMPORT,d2023_01,6587063595
4047,FI,WORLD,EXPORT,d2023_01,6297752306
4048,FR,EXTRA,IMPORT,d2023_01,23922329412
4049,FR,EXTRA,EXPORT,d2023_01,20218142882
4050,FR,INTRA,IMPORT,d2023_01,40445625594
4051,FR,INTRA,EXPORT,d2023_01,28059096370
4052,FR,WORLD,IMPORT,d2023_01,64367955006
4053,FR,WORLD,EXPORT,d2023_01,48277239252
4054,GR,EXTRA,IMPORT,d2023_01,3848993722
4055,GR,EXTRA,EXPORT,d2023_01,1979113085
4056,GR,INTRA,IMPORT,d2023_01,2998758776
4057,GR,INTRA,EXPORT,d2023_01,2499128542
4058,GR,WORLD,IMPORT,d2023_01,6847752498
4059,GR,WORLD,EXPORT,d2023_01,4478241627
4060,HR,EXTRA,IMPORT,d2023_01,817140162
4061,HR,EXTRA,EXPORT,d2023_01,540312502
4062,HR,INTRA,IMPORT,d2023_01,2255529803
4063,HR,INTRA,EXPORT,d2023_01,1158647968
4064,HR,WORLD,IMPORT,d2023_01,3072669965
4065,HR,WORLD,EXPORT,d2023_01,1698960470
4066,HU,EXTRA,IMPORT,d2023_01,4341143470
4067,HU,EXTRA,EXPORT,d2023_01,2638151875
4068,HU,INTRA,IMPORT,d2023_01,8777179428
4069,HU,INTRA,EXPORT,d2023_01,9781811598
4070,HU,WORLD,IMPORT,d2023_01,13118322898
4071,HU,WORLD,EXPORT,d2023_01,12419963473
4072,IE,EXTRA,IMPORT,d2023_01,7365241545
4073,IE,EXTRA,EXPORT,d2023_01,8323040226
4074,IE,INTRA,IMPORT,d2023_01,3951287244
4075,IE,INTRA,EXPORT,d2023_01,6836838889
4076,IE,WORLD,IMPORT,d2023_01,11316528789
4077,IE,WORLD,EXPORT,d2023_01,15159879115
4078,IT,EXTRA,IMPORT,d2023_01,23367192768
4079,IT,EXTRA,EXPORT,d2023_01,21980825160
4080,IT,INTRA,IMPORT,d2023_01,28457803748
4081,IT,INTRA,EXPORT,d2023_01,25608146547
4082,IT,WORLD,IMPORT,d2023_01,51824996516
4083,IT,WORLD,EXPORT,d2023_01,47588971707
4084,LT,EXTRA,IMPORT,d2023_01,1296814756
4085,LT,EXTRA,EXPORT,d2023_01,1333088374
4086,LT,INTRA,IMPORT,d2023_01,2484836155
4087,LT,INTRA,EXPORT,d2023_01,1948415031
4088,LT,WORLD,IMPORT,d2023_01,3781650911
4089,LT,WORLD,EXPORT,d2023_01,3281503405
4090,LU,EXTRA,IMPORT,d2023_01,202544495
4091,LU,EXTRA,EXPORT,d2023_01,249084748
4092,LU,INTRA,IMPORT,d2023_01,1847889029
4093,LU,INTRA,EXPORT,d2023_01,1125580843
4094,LU,WORLD,IMPORT,d2023_01,2050433524
4095,LU,WORLD,EXPORT,d2023_01,1374665591
4096,LV,EXTRA,IMPORT,d2023_01,377070673
4097,LV,EXTRA,EXPORT,d2023_01,587178910
4098,LV,INTRA,IMPORT,d2023_01,1651237221
4099,LV,INTRA,EXPORT,d2023_01,1214310217
4100,LV,WORLD,IMPORT,d2023_01,2028307894
4101,LV,WORLD,EXPORT,d2023_01,1801489127
4102,MT,EXTRA,IMPORT,d2023_01,273921643
4103,MT,EXTRA,EXPORT,d2023_01,111100481
4104,MT,INTRA,IMPORT,d2023_01,328536009
4105,MT,INTRA,EXPORT,d2023_01,135383717
4106,MT,WORLD,IMPORT,d2023_01,602457652
4107,MT,WORLD,EXPORT,d2023_01,246484198
4108,NL,EXTRA,IMPORT,d2023_01,42740149263
4109,NL,EXTRA,EXPORT,d2023_01,21420541381
4110,NL,INTRA,IMPORT,d2023_01,28376705558
4111,NL,INTRA,EXPORT,d2023_01,55017140241
4112,NL,WORLD,IMPORT,d2023_01,71116854821
4113,NL,WORLD,EXPORT,d2023_01,76437681622
4114,PL,EXTRA,IMPORT,d2023_01,10042590570
4115,PL,EXTRA,EXPORT,d2023_01,6627758937
4116,PL,INTRA,IMPORT,d2023_01,18628872675
4117,PL,INTRA,EXPORT,d2023_01,22690572252
4118,PL,WORLD,IMPORT,d2023_01,28671463245
4119,PL,WORLD,EXPORT,d2023_01,29318331189
4120,PT,EXTRA,IMPORT,d2023_01,2395637284
4121,PT,EXTRA,EXPORT,d2023_01,1843490940
4122,PT,INTRA,IMPORT,d2023_01,6023005709
4123,PT,INTRA,EXPORT,d2023_01,4514628991
4124,PT,WORLD,IMPORT,d2023_01,8418642993
4125,PT,WORLD,EXPORT,d2023_01,6358119931
4126,RO,EXTRA,IMPORT,d2023_01,2617416175
4127,RO,EXTRA,EXPORT,d2023_01,1832344796
4128,RO,INTRA,IMPORT,d2023_01,6864706816
4129,RO,INTRA,EXPORT,d2023_01,5335851538
4130,RO,WORLD,IMPORT,d2023_01,9482122991
4131,RO,WORLD,EXPORT,d2023_01,7168196334
4132,SE,EXTRA,IMPORT,d2023_01,5152009542
4133,SE,EXTRA,EXPORT,d2023_01,6667144035
4134,SE,INTRA,IMPORT,d2023_01,9514933835
4135,SE,INTRA,EXPORT,d2023_01,8674676382
4136,SE,WORLD,IMPORT,d2023_01,14666943377
4137,SE,WORLD,EXPORT,d2023_01,15341820417
4138,SI,EXTRA,IMPORT,d2023_01,2969626383
4139,SI,EXTRA,EXPORT,d2023_01,2286681650
4140,SI,INTRA,IMPORT,d2023_01,2689043648
4141,SI,INTRA,EXPORT,d2023_01,3303565992
4142,SI,WORLD,IMPORT,d2023_01,5658670031
4143,SI,WORLD,EXPORT,d2023_01,5590247642
4144,SK,EXTRA,IMPORT,d2023_01,1956868948
4145,SK,EXTRA,EXPORT,d2023_01,1800925125
4146,SK,INTRA,IMPORT,d2023_01,6590676644
4147,SK,INTRA,EXPORT,d2023_01,6676957965
4148,SK,WORLD,IMPORT,d2023_01,8547545592
4149,SK,WORLD,EXPORT,d2023_01,8477883090
4150,AT,EXTRA,IMPORT,d2023_02,4289932468
4151,AT,EXTRA,EXPORT,d2023_02,4852222101
4152,AT,INTRA,IMPORT,d2023_02,13443037569
4153,AT,INTRA,EXPORT,d2023_02,11538457497
4154,AT,WORLD,IMPORT,d2023_02,17732970037
4155,AT,WORLD,EXPORT,d2023_02,16390679598
4156,BE,EXTRA,IMPORT,d2023_02,17495676434
4157,BE,EXTRA,EXPORT,d2023_02,14672840427
4158,BE,INTRA,IMPORT,d2023_02,26949279290
4159,BE,INTRA,EXPORT,d2023_02,30338025546
4160,BE,WORLD,IMPORT,d2023_02,44444955724
4161,BE,WORLD,EXPORT,d2023_02,45010865973
4162,BG,EXTRA,IMPORT,d2023_02,1768877410
4163,BG,EXTRA,EXPORT,d2023_02,1322729977
4164,BG,INTRA,IMPORT,d2023_02,2490889069
4165,BG,INTRA,EXPORT,d2023_02,2374114162
4166,BG,WORLD,IMPORT,d2023_02,4259766479
4167,BG,WORLD,EXPORT,d2023_02,3696844139
4168,CY,EXTRA,IMPORT,d2023_02,234890265
4169,CY,EXTRA,EXPORT,d2023_02,191400778
4170,CY,INTRA,IMPORT,d2023_02,533157418
4171,CY,INTRA,EXPORT,d2023_02,63449189
4172,CY,WORLD,IMPORT,d2023_02,768047683
4173,CY,WORLD,EXPORT,d2023_02,254849967
4174,CZ,EXTRA,IMPORT,d2023_02,4613067985
4175,CZ,EXTRA,EXPORT,d2023_02,3466984171
4176,CZ,INTRA,IMPORT,d2023_02,12770706430
4177,CZ,INTRA,EXPORT,d2023_02,15670919538
4178,CZ,WORLD,IMPORT,d2023_02,17383774415
4179,CZ,WORLD,EXPORT,d2023_02,19137903709
4180,DE,EXTRA,IMPORT,d2023_02,39376236594
4181,DE,EXTRA,EXPORT,d2023_02,59620766221
4182,DE,INTRA,IMPORT,d2023_02,76570496563
4183,DE,INTRA,EXPORT,d2023_02,72996827276
4184,DE,WORLD,IMPORT,d2023_02,115946733157
4185,DE,WORLD,EXPORT,d2023_02,132617593497
4186,DK,EXTRA,IMPORT,d2023_02,2874650378
4187,DK,EXTRA,EXPORT,d2023_02,4387107035
4188,DK,INTRA,IMPORT,d2023_02,6018576121
4189,DK,INTRA,EXPORT,d2023_02,5643476706
4190,DK,WORLD,IMPORT,d2023_02,8893226499
4191,DK,WORLD,EXPORT,d2023_02,10030583741
4192,EE,EXTRA,IMPORT,d2023_02,224665932
4193,EE,EXTRA,EXPORT,d2023_02,380113364
4194,EE,INTRA,IMPORT,d2023_02,1415910182
4195,EE,INTRA,EXPORT,d2023_02,1145075107
4196,EE,WORLD,IMPORT,d2023_02,1640576114
4197,EE,WORLD,EXPORT,d2023_02,1525188471
4198,ES,EXTRA,IMPORT,d2023_02,16054283917
4199,ES,EXTRA,EXPORT,d2023_02,11936407729
4200,ES,INTRA,IMPORT,d2023_02,19779047758
4201,ES,INTRA,EXPORT,d2023_02,21588404630
4202,ES,WORLD,IMPORT,d2023_02,35833331675
4203,ES,WORLD,EXPORT,d2023_02,33524812359
4204,EU,EXTRA,IMPORT,d2023_02,205933054951
4205,EU,EXTRA,EXPORT,d2023_02,208303798819
4206,EU,INTRA,IMPORT,d2023_02,336912336928
4207,EU,INTRA,EXPORT,d2023_02,348110461344
4208,FI,EXTRA,IMPORT,d2023_02,1493695289
4209,FI,EXTRA,EXPORT,d2023_02,2020091965
4210,FI,INTRA,IMPORT,d2023_02,4191585755
4211,FI,INTRA,EXPORT,d2023_02,2994177916
4212,FI,WORLD,IMPORT,d2023_02,5685281044
4213,FI,WORLD,EXPORT,d2023_02,5014269881
4214,FR,EXTRA,IMPORT,d2023_02,20829296575
4215,FR,EXTRA,EXPORT,d2023_02,20914241903
4216,FR,INTRA,IMPORT,d2023_02,39641313232
4217,FR,INTRA,EXPORT,d2023_02,28796200454
4218,FR,WORLD,IMPORT,d2023_02,60470609807
4219,FR,WORLD,EXPORT,d2023_02,49710442357
4220,GR,EXTRA,IMPORT,d2023_02,3391433781
4221,GR,EXTRA,EXPORT,d2023_02,1783998606
4222,GR,INTRA,IMPORT,d2023_02,3269150434
4223,GR,INTRA,EXPORT,d2023_02,2646394558
4224,GR,WORLD,IMPORT,d2023_02,6660584215
4225,GR,WORLD,EXPORT,d2023_02,4430393164
4226,HR,EXTRA,IMPORT,d2023_02,733346558
4227,HR,EXTRA,EXPORT,d2023_02,602306740
4228,HR,INTRA,IMPORT,d2023_02,2450630947
4229,HR,INTRA,EXPORT,d2023_02,1194621500
4230,HR,WORLD,IMPORT,d2023_02,3183977505
4231,HR,WORLD,EXPORT,d2023_02,1796928240
4232,HU,EXTRA,IMPORT,d2023_02,4059960960
4233,HU,EXTRA,EXPORT,d2023_02,2611127077
4234,HU,INTRA,IMPORT,d2023_02,8631885339
4235,HU,INTRA,EXPORT,d2023_02,10238585632
4236,HU,WORLD,IMPORT,d2023_02,12691846299
4237,HU,WORLD,EXPORT,d2023_02,12849712709
4238,IE,EXTRA,IMPORT,d2023_02,5652754285
4239,IE,EXTRA,EXPORT,d2023_02,8878937963
4240,IE,INTRA,IMPORT,d2023_02,4363517845
4241,IE,INTRA,EXPORT,d2023_02,7345599666
4242,IE,WORLD,IMPORT,d2023_02,10016272130
4243,IE,WORLD,EXPORT,d2023_02,16224537629
4244,IT,EXTRA,IMPORT,d2023_02,21138156451
4245,IT,EXTRA,EXPORT,d2023_02,25135446662
4246,IT,INTRA,IMPORT,d2023_02,29226348227
4247,IT,INTRA,EXPORT,d2023_02,27324130014
4248,IT,WORLD,IMPORT,d2023_02,50364504678
4249,IT,WORLD,EXPORT,d2023_02,52459576676
4250,LT,EXTRA,IMPORT,d2023_02,1012058309
4251,LT,EXTRA,EXPORT,d2023_02,1372483103
4252,LT,INTRA,IMPORT,d2023_02,2575631780
4253,LT,INTRA,EXPORT,d2023_02,1834941380
4254,LT,WORLD,IMPORT,d2023_02,3587690089
4255,LT,WORLD,EXPORT,d2023_02,3207424483
4256,LU,EXTRA,IMPORT,d2023_02,181694364
4257,LU,EXTRA,EXPORT,d2023_02,256855776
4258,LU,INTRA,IMPORT,d2023_02,1846495336
4259,LU,INTRA,EXPORT,d2023_02,1080851431
4260,LU,WORLD,IMPORT,d2023_02,2028189700
4261,LU,WORLD,EXPORT,d2023_02,1337707207
4262,LV,EXTRA,IMPORT,d2023_02,335831548
4263,LV,EXTRA,EXPORT,d2023_02,604269661
4264,LV,INTRA,IMPORT,d2023_02,1631168794
4265,LV,INTRA,EXPORT,d2023_02,1159441500
4266,LV,WORLD,IMPORT,d2023_02,1967000342
4267,LV,WORLD,EXPORT,d2023_02,1763711161
4268,MT,EXTRA,IMPORT,d2023_02,192318551
4269,MT,EXTRA,EXPORT,d2023_02,106653336
4270,MT,INTRA,IMPORT,d2023_02,309174615
4271,MT,INTRA,EXPORT,d2023_02,137742659
4272,MT,WORLD,IMPORT,d2023_02,501493166
4273,MT,WORLD,EXPORT,d2023_02,244395995
4274,NL,EXTRA,IMPORT,d2023_02,37558893802
4275,NL,EXTRA,EXPORT,d2023_02,21452136586
4276,NL,INTRA,IMPORT,d2023_02,26708698369
4277,NL,INTRA,EXPORT,d2023_02,50839415897
4278,NL,WORLD,IMPORT,d2023_02,64267592171
4279,NL,WORLD,EXPORT,d2023_02,72291552483
4280,PL,EXTRA,IMPORT,d2023_02,9061479402
4281,PL,EXTRA,EXPORT,d2023_02,6959216463
4282,PL,INTRA,IMPORT,d2023_02,18397929412
4283,PL,INTRA,EXPORT,d2023_02,21781949681
4284,PL,WORLD,IMPORT,d2023_02,27459408814
4285,PL,WORLD,EXPORT,d2023_02,28741166144
4286,PT,EXTRA,IMPORT,d2023_02,2105755903
4287,PT,EXTRA,EXPORT,d2023_02,1810989642
4288,PT,INTRA,IMPORT,d2023_02,6630073524
4289,PT,INTRA,EXPORT,d2023_02,4556079561
4290,PT,WORLD,IMPORT,d2023_02,8735829427
4291,PT,WORLD,EXPORT,d2023_02,6367069203
4292,RO,EXTRA,IMPORT,d2023_02,2582354057
4293,RO,EXTRA,EXPORT,d2023_02,2114778932
4294,RO,INTRA,IMPORT,d2023_02,7357895244
4295,RO,INTRA,EXPORT,d2023_02,5771030730
4296,RO,WORLD,IMPORT,d2023_02,9940249301
4297,RO,WORLD,EXPORT,d2023_02,7885809662
4298,SE,EXTRA,IMPORT,d2023_02,4714393855
4299,SE,EXTRA,EXPORT,d2023_02,6668134776
4300,SE,INTRA,IMPORT,d2023_02,9976626705
4301,SE,INTRA,EXPORT,d2023_02,8561301892
4302,SE,WORLD,IMPORT,d2023_02,14691020560
4303,SE,WORLD,EXPORT,d2023_02,15229436668
4304,SI,EXTRA,IMPORT,d2023_02,2157864393
4305,SI,EXTRA,EXPORT,d2023_02,2125901907
4306,SI,INTRA,IMPORT,d2023_02,2752784402
4307,SI,INTRA,EXPORT,d2023_02,3410912447
4308,SI,WORLD,IMPORT,d2023_02,4910648795
4309,SI,WORLD,EXPORT,d2023_02,5536814354
4310,SK,EXTRA,IMPORT,d2023_02,1799485485
4311,SK,EXTRA,EXPORT,d2023_02,2055655918
4312,SK,INTRA,IMPORT,d2023_02,6980326568
4313,SK,INTRA,EXPORT,d2023_02,7078334775
4314,SK,WORLD,IMPORT,d2023_02,8779812053
4315,SK,WORLD,EXPORT,d2023_02,9133990693
4316,AT,EXTRA,IMPORT,d2023_03,4825713174
4317,AT,EXTRA,EXPORT,d2023_03,6183467164
4318,AT,INTRA,IMPORT,d2023_03,15390102201
4319,AT,INTRA,EXPORT,d2023_03,14462464426
4320,AT,WORLD,IMPORT,d2023_03,20215815375
4321,AT,WORLD,EXPORT,d2023_03,20645931590
4322,BE,EXTRA,IMPORT,d2023_03,19334388456
4323,BE,EXTRA,EXPORT,d2023_03,17406959372
4324,BE,INTRA,IMPORT,d2023_03,29814921542
4325,BE,INTRA,EXPORT,d2023_03,33228904349
4326,BE,WORLD,IMPORT,d2023_03,49149309998
4327,BE,WORLD,EXPORT,d2023_03,50635863721
4328,BG,EXTRA,IMPORT,d2023_03,1740925143
4329,BG,EXTRA,EXPORT,d2023_03,1545646780
4330,BG,INTRA,IMPORT,d2023_03,2806213523
4331,BG,INTRA,EXPORT,d2023_03,2602963689
4332,BG,WORLD,IMPORT,d2023_03,4547138666
4333,BG,WORLD,EXPORT,d2023_03,4148610469
4334,CY,EXTRA,IMPORT,d2023_03,387124484
4335,CY,EXTRA,EXPORT,d2023_03,291924200
4336,CY,INTRA,IMPORT,d2023_03,625655382
4337,CY,INTRA,EXPORT,d2023_03,77605751
4338,CY,WORLD,IMPORT,d2023_03,1012779866
4339,CY,WORLD,EXPORT,d2023_03,369529951
4340,CZ,EXTRA,IMPORT,d2023_03,4889197569
4341,CZ,EXTRA,EXPORT,d2023_03,4062703227
4342,CZ,INTRA,IMPORT,d2023_03,14872740879
4343,CZ,INTRA,EXPORT,d2023_03,17944079983
4344,CZ,WORLD,IMPORT,d2023_03,19761938448
4345,CZ,WORLD,EXPORT,d2023_03,22006783210
4346,DE,EXTRA,IMPORT,d2023_03,43425521311
4347,DE,EXTRA,EXPORT,d2023_03,69255610732
4348,DE,INTRA,IMPORT,d2023_03,80308974741
4349,DE,INTRA,EXPORT,d2023_03,76946697298
4350,DE,WORLD,IMPORT,d2023_03,123734496052
4351,DE,WORLD,EXPORT,d2023_03,146202308030
4352,DK,EXTRA,IMPORT,d2023_03,3101869616
4353,DK,EXTRA,EXPORT,d2023_03,4958111602
4354,DK,INTRA,IMPORT,d2023_03,7200244297
4355,DK,INTRA,EXPORT,d2023_03,6404014365
4356,DK,WORLD,IMPORT,d2023_03,10302113913
4357,DK,WORLD,EXPORT,d2023_03,11362125967
4358,EE,EXTRA,IMPORT,d2023_03,284572486
4359,EE,EXTRA,EXPORT,d2023_03,435057145
4360,EE,INTRA,IMPORT,d2023_03,1629486818
4361,EE,INTRA,EXPORT,d2023_03,1271686897
4362,EE,WORLD,IMPORT,d2023_03,1914059304
4363,EE,WORLD,EXPORT,d2023_03,1706744042
4364,ES,EXTRA,IMPORT,d2023_03,17260367086
4365,ES,EXTRA,EXPORT,d2023_03,14355555865
4366,ES,INTRA,IMPORT,d2023_03,23856049066
4367,ES,INTRA,EXPORT,d2023_03,25854640863
4368,ES,WORLD,IMPORT,d2023_03,41116416152
